"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","Office Region"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Executive Officer (EO)","27854","32525","Policy Support Officer","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Executive Officer (EO)","27854","32525","Policy Support Officer","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Executive Officer (EO)","24827","29045","Policy Support Officer","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Executive Officer (EO)","27854","32525","Policy Support Officer","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Grade 6 (G6)","63465","74766","Policy Advisor","1.00","Policy","East Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Grade 6 (G6) - London","63465","74766","Policy Advisor","0.58","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Grade 6 (G6) - London","63465","74766","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Grade 6 (G6)","57446","68460","Policy Advisor","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Grade 6 (G6)","63465","74766","Policy Advisor","0.80","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Grade 7 (G7) - London","48197","57362","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Grade 7 (G7) - London","53132","62477","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Grade 7 (G7) - London","53132","62477","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Grade 7 (G7) - London","48197","57362","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Grade 7 (G7) - London","53132","62477","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Grade 7 (G7) - London","53132","62477","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Grade 7 (G7) - London","53132","62477","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Grade 7 (G7)","48197","57362","Policy Advisor","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Grade 7 (G7)","53132","62477","Policy Advisor","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Grade 7 (G7)","53132","62477","Policy Advisor","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Higher Executive Officer (HEO) - London","33210","38300","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Higher Executive Officer (HEO) - London","33210","38300","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Higher Executive Officer (HEO) - London","33210","38300","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Higher Executive Officer (HEO) - London","33210","38300","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Higher Executive Officer (HEO) - London","33210","38300","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Higher Executive Officer (HEO)","33210","38300","Policy Manager","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Higher Executive Officer (HEO)","30188","34826","Policy Manager","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Higher Executive Officer (HEO)","30188","34826","Policy Manager","0.86","Policy","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Senior Executive Officer (SEO) - London","39598","46117","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Senior Executive Officer (SEO) - London","39598","46117","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Senior Executive Officer (SEO) - London","39598","46117","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Senior Executive Officer (SEO) - London","39598","46117","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Senior Executive Officer (SEO) - London","39598","46117","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Senior Executive Officer (SEO) - London","39598","46117","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Senior Executive Officer (SEO)","39598","46117","Policy Manager","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Senior Executive Officer (SEO)","39598","46117","Policy Manager","1.00","Policy","South West"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Housing and Planning","CLG382","Senior Executive Officer (SEO)","39598","46117","Policy Manager","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG393","Grade 6 (G6) - London","63465","74766","Finance Advisor","0.60","Finance","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG393","Grade 6 (G6)","63465","74766","Finance Advisor","1.00","Finance","South East"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG393","Grade 7 (G7)","53132","62477","Finance Advisor","1.00","Finance","Devolved Nations"
