"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","Office Region"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG569","Grade 6 (G6) - London","64965","76266","G6 - English Devolution & Institutions","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG391","Grade 6 (G6) - London","64965","76266","G6 - Local Growth Strategy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG391","Grade 6 (G6) - London","64965","76266","G6 - Local Growth Strategy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG391","Grade 6 (G6) - London","64965","76266","G6 - Local Growth Strategy Division","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG542","Grade 6 (G6) - London","64965","76266","G6 - Data and Spatial Analysis","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG542","Grade 6 (G6) - London","64965","76266","G6 - Data Capability & Infrastructure","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG542","Grade 6 (G6) - London","64965","76266","G6 - Spatial Data Unit","1.00","Statistics","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG463","Grade 6 (G6) - London","64965","76266","G6 - Central Strategy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG463","Grade 6 (G6) - London","64965","76266","G6 - Central Strategy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG463","Grade 6 (G6) - London","64965","76266","G6 - Central Strategy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG463","Grade 6 (G6) - London","64965","76266","G6 - Central Strategy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG501","Grade 6 (G6) - London","64965","76266","G6 - Junior Ministers & SpAds Offices","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG501","Grade 6 (G6) - London","64965","76266","G6 - Knowledge & Infromation Access","1.00","Knowledge & Information Management (KIM)","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG501","Grade 6 (G6) - London","64965","76266","G6 - Policy Unit and Private Office","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG436","Grade 6 (G6) - London","64965","76266","G6 - Policy Unit and Private Office","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG260","Grade 6 (G6) - London","64965","76266","G6 - Holocaust Memorial Team","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG260","Grade 6 (G6) - London","64965","76266","G6 - Holocaust Memorial Team","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG324","Grade 6 (G6) - London","64965","76266","G6 - Homelessness","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG324","Grade 6 (G6) - London","64965","76266","G6 - Homelessness","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG324","Grade 6 (G6) - London","64965","76266","G6 - Homelessness","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG324","Grade 6 (G6) - London","64965","76266","G6 - Homelessness and Rough Sleeping","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG321","Grade 6 (G6) - London","64965","76266","G6 - Homelessness Strategy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG321","Grade 6 (G6) - London","64965","76266","G6 - Homelessness Strategy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG324","Grade 6 (G6) - London","64965","76266","G6 - Rough Sleeping Delivery","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG321","Grade 6 (G6) - London","64965","76266","G6 - Rough Sleeping Delivery","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG324","Grade 6 (G6) - London","64965","76266","G6 - Rough Sleeping Delivery","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG419","Grade 6 (G6) - London","64965","76266","G6 - Faith, Integration and Communities","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG419","Grade 6 (G6) - London","64965","76266","G6 - Faith, Integration and Communities","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG419","Grade 6 (G6) - London","64965","76266","G6 - Faith, Integration and Communities","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG564","Grade 6 (G6) - London","64965","76266","G6 - People, Places and Communities","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG564","Grade 6 (G6) - London","64965","76266","G6 - People, Places and Communities","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG356","Grade 6 (G6) - London","64965","76266","G6 - Covid-19 Inquiry unit","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG357","Grade 6 (G6) - London","64965","76266","G6 - LG Engagement","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG357","Grade 6 (G6) - London","64965","76266","G6 - Outward Loan","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG343","Grade 6 (G6) - London","64965","76266","G6 - Adult Social Care Policy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG343","Grade 6 (G6) - London","64965","76266","G6 - BR Reforms","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG343","Grade 6 (G6) - London","64965","76266","G6 - BR Retention System","0.40","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG263","Grade 6 (G6) - London","64965","76266","G6 - Business Rates Valuation","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG575","Grade 6 (G6) - London","64965","76266","G6 - Care and Reform","0.60","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG343","Grade 6 (G6) - London","64965","76266","G6 - LG Pension Team","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG493","Grade 6 (G6) - London","64965","76266","G6 - LG Performance","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG263","Grade 6 (G6) - London","64965","76266","G6 - LGF Review","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG343","Grade 6 (G6) - London","64965","76266","G6 - LGF Settlement, Reform & Capital","1.00","Finance","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG343","Grade 6 (G6) - London","64965","76266","G6 - LGF Stewardship","1.00","Finance","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG343","Grade 6 (G6) - London","64965","76266","G6 - Local Gov Finance Reform & Pensions","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG493","Grade 6 (G6) - London","64965","76266","G6 - Local Government Finance","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG263","Grade 6 (G6) - London","64965","76266","G6 - Local Taxation & Pensions","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG267","Grade 6 (G6) - London","64965","76266","G6 - Data Analytics and Statistics","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG159","Grade 6 (G6) - London","64965","76266","G6 - Governance Reform & Democracy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG159","Grade 6 (G6) - London","64965","76266","G6 - Governance Reform & Democracy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG562","Grade 6 (G6) - London","64965","76266","G6 - LG Body Team","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG562","Grade 6 (G6) - London","64965","76266","G6 - LG Performance","0.80","Commercial","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG427","Grade 6 (G6) - London","64965","76266","G6 - LG Stewardship","0.83","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG427","Grade 6 (G6) - London","64965","76266","G6 - LG Stewardship","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG427","Grade 6 (G6) - London","64965","76266","G6 - LG Stewardship","0.41","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG427","Grade 6 (G6) - London","64965","76266","G6 - LG Stewardship","0.70","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG427","Grade 6 (G6) - London","64965","76266","G6 - LG Stewardship","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG427","Grade 6 (G6) - London","64965","76266","G6 - LG Stewardship","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG562","Grade 6 (G6) - London","64965","76266","G6 - LG Stewardship","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG562","Grade 6 (G6) - London","64965","76266","G6 - LG Stewardship","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG423","Grade 6 (G6) - London","64965","76266","G6 - Local Government Spending Review","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG333","Grade 6 (G6) - London","64965","76266","G6 - Local Government Strategy","0.89","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG333","Grade 6 (G6) - London","64965","76266","G6 - Local Government Strategy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG333","Grade 6 (G6) - London","64965","76266","G6 - Local Government Strategy","1.00","Policy","London"
