"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","Office Region"
"Attorney General's Office","Crown Prosecution Service","CYMRU/WALES","CPS-G-029","Level B2 (Nat)","30130","33310","Change Manager","1.00","Government Legal Profession","Wales"
"Attorney General's Office","Crown Prosecution Service","CYMRU/WALES","CPS-G-029","Level B2 (Nat)","30130","33310","Court Manager","0.92","Government Legal Profession","Wales"
"Attorney General's Office","Crown Prosecution Service","CYMRU/WALES","CPS-G-029","Level B2 (Nat)","30130","33310","Facilities, Estates and Security Manager","2.00","Government Legal Profession","Wales"
"Attorney General's Office","Crown Prosecution Service","CYMRU/WALES","CPS-G-029","Level B2 (Nat)","30130","33310","HR Advisory Manager","1.00","Government Legal Profession","Wales"
"Attorney General's Office","Crown Prosecution Service","CYMRU/WALES","CPS-G-029","Level B2 (Nat)","30130","33310","Performance Manager","0.86","Government Legal Profession","Wales"
"Attorney General's Office","Crown Prosecution Service","CYMRU/WALES","CPS-G-029","Level B2 (Nat)","30130","33310","Victim Liaison Manager","1.00","Government Legal Profession","Wales"
"Attorney General's Office","Crown Prosecution Service","CYMRU/WALES","CPS-G-029","Level B2 Paralegal BM (Nat)","30130","33310","Paralegal Business Manager","8.49","Government Legal Profession","Wales"
"Attorney General's Office","Crown Prosecution Service","CYMRU/WALES","CPS-G-029","Level B3 (Nat)","38180","43390","Area Communication Manager","1.00","Government Legal Profession","Wales"
"Attorney General's Office","Crown Prosecution Service","CYMRU/WALES","CPS-G-029","Level B3 (Nat)","38180","43390","Inclusion and Community Engagement Manager","1.00","Government Legal Profession","Wales"
"Attorney General's Office","Crown Prosecution Service","CYMRU/WALES","CPS-G-029","Level B3 (Nat)","38180","43390","Operational Business Manager","2.00","Government Legal Profession","Wales"
"Attorney General's Office","Crown Prosecution Service","CYMRU/WALES","CPS-G-029","Level D Admin (Nat)","50850","59670","Head of Business Centre","1.00","Government Legal Profession","Wales"
"Attorney General's Office","Crown Prosecution Service","CYMRU/WALES","CPS-G-029","Level D Admin (Nat)","50850","59670","Senior Operational Business Manager","1.00","Government Legal Profession","Wales"
"Attorney General's Office","Crown Prosecution Service","CYMRU/WALES","CPS-G-029","Level E Admin (Nat)","67000","77290","Area Business Manager","1.00","Government Legal Profession","Wales"
"Attorney General's Office","Crown Prosecution Service","CYMRU/WALES","CPS-G-029","Paralegal Assistant (Nat)","20251","23470","Paralegal Assistant","9.00","Government Legal Profession","Wales"
"Attorney General's Office","Crown Prosecution Service","CYMRU/WALES","CPS-G-029","Principal Crown Advocate (QC)","99790","120760","Principal Crown Advocate","1.00","Government Legal Profession","Wales"
"Attorney General's Office","Crown Prosecution Service","CYMRU/WALES","CPS-G-029","Senior Crown Advocate (Nat)","66410","71740","Senior Crown Advocate","2.00","Government Legal Profession","Wales"
"Attorney General's Office","Crown Prosecution Service","CYMRU/WALES","CPS-G-029","Senior Crown Prosecutor (Nat)","48077","55610","Senior Crown Prosecutor","96.80","Government Legal Profession","Wales"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Associate Prosecutor (Lon)","32040","36240","Associate Prosecutor","1.54","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Associate Prosecutor (Nat)","30930","34480","Associate Prosecutor","1.73","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Associate Prosecutor 2 (Lon)","36130","39540","Associate Prosecutor","3.14","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Associate Prosecutor 2 (Nat)","34290","37780","Associate Prosecutor","1.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","B1 Solicitor Apprentice (Lon)","26970","30110","Paralegal Officer","2.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Crown Advocate (Lon)","56460","64670","Crown Advocate","0.42","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Crown Advocate ABP (Lon)","65440","69430","Crown Advocate","5.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Crown Advocate ABP (Nat)","60810","64510","Crown Advocate","0.61","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Crown Prosecutor (Lon)","40000","44660","Crown Prosecutor","5.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level B1 Legal Trainee (Lon)","26970","30110","Legal Trainee","1.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Legal Manager 1 (London)","63960","71310","District Crown Prosecutor","14.84","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Legal Manager 2 (London)","70890","79430","Senior District Crown Prosecutor","2.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level A1 (Lon)","20180","20180","Casework Assistant","1.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level A2 (Lon)","20120","23520","Casework Assistant","20.08","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level A2 (Lon)","20120","23520","Fees Clerk","1.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level A2 (Nat)","18736","21950","Casework Assistant","1.65","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level A2 Apprentice (Lon)","20120","23520","Casework Assistant","20.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level A2 Apprentice (Lon)","20120","23520","Fees Clerk","1.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level B1 (Lon)","26970","30110","Business Support Manager","2.14","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level B1 (Lon)","26970","30110","Casework Manager","10.41","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level B1 (Lon)","26970","30110","Court Manager","3.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level B1 (Lon)","26970","30110","Fees Manager","1.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level B1 (Lon)","26970","30110","Paralegal Officer","5.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level B1 (Lon)","26970","30110","Project Support Officer","1.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level B1 (Lon)","26970","30110","Senior Personal Assistant","1.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level B1 (Nat)","25480","28430","Court Manager","1.81","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level B1 (Nat)","25480","28430","Paralegal Officer","1.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level B1 (Nat)","25480","28430","Senior Personal Assistant","1.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level B1 Legal Trainee (Lon)","26970","30110","Legal Trainee","2.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level B1 Legal Trainee (Nat)","25480","28430","Legal Trainee","1.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level B1 Paralegal Off (Lon)","26970","30110","Business Centre Manager","1.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level B1 Paralegal Off (Lon)","26970","30110","Casework Manager","1.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level B1 Paralegal Off (Lon)","26970","30110","Paralegal Officer","18.07","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level B2 (Lon)","31560","35020","Area Finance Manager","1.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level B2 (Lon)","31560","35020","District Business Manager","1.81","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level B2 (Lon)","31560","35020","Facilities, Estates and Security Manager","0.81","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level B2 (Lon)","31560","35020","HR Advisor","0.97","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level B2 (Lon)","31560","35020","Performance Manager","1.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level B2 Paralegal BM (Lon)","31560","35020","Paralegal Business Manager","3.81","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level B3 (Lon)","39750","45530","Area Communications Manager","1.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level B3 (Lon)","39750","45530","Inclusion and Community Engagement Manager","1.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level B3 (Lon)","39750","45530","Senior Business Manager","1.68","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level D Admin (Lon)","54760","65050","Head of Business Centre","1.30","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Level E Admin (Lon)","69680","79410","Area Business Manager","1.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Paralegal Assistant (Lon)","20999","24590","Paralegal Assistant","10.65","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Paralegal Assistant (Nat)","20251","23470","Paralegal Assistant","2.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Principal Crown Advocate (Lon)","80660","88030","Principal Crown Advocate","1.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Senior Crown Advocate (Lon)","69300","74660","Senior Crown Advocate","2.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Senior Crown Prosecutor (Lon)","50519","62590","Senior Crown Prosecutor","75.26","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Senior Crown Prosecutor (Nat)","48077","55610","Senior Crown Prosecutor","2.68","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WESSEX","CPS-G-013","Senior Crown Prosecutor BAR","50519","62590","Senior Crown Prosecutor","1.00","Government Legal Profession","South East"
"Attorney General's Office","Crown Prosecution Service","WEST MIDLANDS","CPS-G-003","Associate Prosecutor (Nat)","30930","34480","Associate Prosecutor","8.78","Government Legal Profession","West Midlands"
